stage,evidence_class,pre_stage30_results_status,env_name,seed,u,v,edge_id,edge_weight,edge_weight_available,edge_metadata_keys,te_score,te_score_available,tdr_distance,tdr_distance_available,is_task_goal_edge,u_dataset_idx,v_dataset_idx,u_embedding_match_dist,v_embedding_match_dist,u_embedding_match_tolerance,v_embedding_match_tolerance,u_exact_embedding_match,v_exact_embedding_match,edge_dataset_mapping_exact,same_trajectory,same_trajectory_available,dt,dt_available,cross_trajectory,cross_trajectory_available,edge_category,src_degree,dst_degree,src_out_degree,dst_in_degree,edge_usage_count,success_episode_usage,failure_episode_usage,first_failed_frequency
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,124,296->124,7.5870275,1,weight,,0,7.5870275,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,42,21,21,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,126,296->126,5.673802,1,weight,,0,5.673802,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,44,21,22,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,178,296->178,4.0471478,1,weight,,0,4.0471478,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,40,21,20,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,191,296->191,7.8599916,1,weight,,0,7.8599916,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,28,21,14,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,214,296->214,4.4153676,1,weight,,0,4.4153676,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,32,21,16,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,260,296->260,5.968509,1,weight,,0,5.968509,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,34,21,17,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,324,296->324,5.5947523,1,weight,,0,5.5947523,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,44,21,22,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,330,296->330,5.568511,1,weight,,0,5.568511,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,30,21,15,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,333,296->333,6.7449574,1,weight,,0,6.7449574,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,50,21,25,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,381,296->381,5.57163,1,weight,,0,5.57163,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,26,21,13,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,391,296->391,4.0331144,1,weight,,0,4.0331144,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,38,21,19,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,412,296->412,5.3922877,1,weight,,0,5.3922877,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,38,21,19,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,427,296->427,3.6469204,1,weight,,0,3.6469204,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,48,21,24,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,537,296->537,7.385433,1,weight,,0,7.385433,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,44,21,22,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,560,296->560,7.2391005,1,weight,,0,7.2391005,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,38,21,19,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,563,296->563,6.360267,1,weight,,0,6.360267,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,40,21,20,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,588,296->588,6.9956098,1,weight,,0,6.9956098,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,36,21,18,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,813,296->813,6.224806,1,weight,,0,6.224806,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,16,21,8,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,296,899,296->899,4.4828014,1,weight,,0,4.4828014,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,42,32,21,16,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,1,297->1,5.4250045,1,weight,,0,5.4250045,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,52,26,26,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,22,297->22,4.5254645,1,weight,,0,4.5254645,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,58,26,29,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,41,297->41,7.4599943,1,weight,,0,7.4599943,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,52,26,26,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,70,297->70,5.6231756,1,weight,,0,5.6231756,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,56,26,28,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,104,297->104,4.975544,1,weight,,0,4.975544,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,50,26,25,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,132,297->132,7.576393,1,weight,,0,7.576393,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,54,26,27,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,158,297->158,3.635225,1,weight,,0,3.635225,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,48,26,24,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,170,297->170,4.4731874,1,weight,,0,4.4731874,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,54,26,27,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,197,297->197,4.6079416,1,weight,,0,4.6079416,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,44,26,22,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,227,297->227,7.966817,1,weight,,0,7.966817,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,46,26,23,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,285,297->285,7.968582,1,weight,,0,7.968582,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,30,26,15,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,290,297->290,5.790198,1,weight,,0,5.790198,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,34,26,17,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,342,297->342,6.9062324,1,weight,,0,6.9062324,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,50,26,25,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,359,297->359,7.303937,1,weight,,0,7.303937,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,34,26,17,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,364,297->364,7.0624933,1,weight,,0,7.0624933,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,46,26,23,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,386,297->386,6.9485826,1,weight,,0,6.9485826,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,46,26,23,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,395,297->395,7.6843247,1,weight,,0,7.6843247,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,54,26,27,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,426,297->426,5.0474577,1,weight,,0,5.0474577,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,18,26,9,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,463,297->463,3.3482609,1,weight,,0,3.3482609,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,58,26,29,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,479,297->479,7.662449,1,weight,,0,7.662449,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,38,26,19,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,584,297->584,5.8819795,1,weight,,0,5.8819795,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,52,26,26,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,626,297->626,7.955081,1,weight,,0,7.955081,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,14,26,7,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,753,297->753,5.624201,1,weight,,0,5.624201,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,40,26,20,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,754,297->754,7.3458824,1,weight,,0,7.3458824,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,14,26,7,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,783,297->783,6.2265997,1,weight,,0,6.2265997,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,52,26,26,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,297,874,297->874,5.0701475,1,weight,,0,5.0701475,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,52,46,26,23,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,298,1,298->1,6.207572,1,weight,,0,6.207572,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,52,17,26,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,298,41,298->41,4.9955726,1,weight,,0,4.9955726,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,52,17,26,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,298,70,298->70,4.008458,1,weight,,0,4.008458,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,56,17,28,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,298,104,298->104,7.333439,1,weight,,0,7.333439,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,50,17,25,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,298,132,298->132,7.821576,1,weight,,0,7.821576,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,54,17,27,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,298,170,298->170,7.4491363,1,weight,,0,7.4491363,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,54,17,27,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,298,196,298->196,7.4359627,1,weight,,0,7.4359627,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,28,17,14,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,298,199,298->199,5.403951,1,weight,,0,5.403951,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,26,17,13,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,298,219,298->219,7.461679,1,weight,,0,7.461679,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,46,17,23,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,298,228,298->228,7.731188,1,weight,,0,7.731188,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,44,17,22,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,298,359,298->359,6.6410446,1,weight,,0,6.6410446,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,34,17,17,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,298,390,298->390,7.509897,1,weight,,0,7.509897,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,38,17,19,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,298,395,298->395,3.6597319,1,weight,,0,3.6597319,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,54,17,27,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,298,453,298->453,6.483807,1,weight,,0,6.483807,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,22,17,11,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,298,463,298->463,6.9118824,1,weight,,0,6.9118824,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,58,17,29,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,298,584,298->584,4.98117,1,weight,,0,4.98117,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,52,17,26,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,298,783,298->783,7.061693,1,weight,,0,7.061693,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,52,17,26,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,299,67,299->67,2.880615,1,weight,,0,2.880615,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,36,40,18,20,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,299,106,299->106,5.4795346,1,weight,,0,5.4795346,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,36,48,18,24,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,299,216,299->216,5.130923,1,weight,,0,5.130923,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,36,44,18,22,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,299,223,299->223,5.7889986,1,weight,,0,5.7889986,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,36,52,18,26,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,299,230,299->230,3.922981,1,weight,,0,3.922981,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,36,40,18,20,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,299,231,299->231,6.6505837,1,weight,,0,6.6505837,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,36,50,18,25,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,299,268,299->268,7.675702,1,weight,,0,7.675702,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,36,34,18,17,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,299,316,299->316,6.475169,1,weight,,0,6.475169,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,36,56,18,28,0,0,0,0
