edge_id,src,dst,num_segments,num_episodes,min_h,median_h,mean_h,max_h,support_count,reverse_support_count,asymmetry,src_density,dst_density,src_bottleneck_score,dst_bottleneck_score,edge_bottleneck_score
368,132,502,79,6,1,7.0,6.329113924050633,10,79,0,0.9999999999999875,0.00264,0.002575,0.21623596883276164,0.5069370358685417,0.5069370358685417
369,139,147,1821,54,1,7.0,7.096650192202087,10,1821,0,0.9999999999999996,0.002955,0.00259,0.5697953228826602,0.49010396958100133,0.5697953228826602
370,139,229,3,3,10,10.0,10.0,10,3,0,0.9999999999996666,0.002955,0.0029,0.5697953228826602,0.6411583937081101,0.6411583937081101
371,139,272,916,70,1,4.0,3.8056768558951966,8,916,124,0.7615384615384608,0.002955,0.00289,0.5697953228826602,0.6425361749608148,0.6425361749608148
372,145,37,75,8,7,9.0,9.12,10,75,5,0.8749999999999891,0.00266,0.00365,0.4525655642189829,0.6011990158805095,0.6011990158805095
373,145,71,123,7,1,8.0,7.357723577235772,10,123,442,-0.5646017699115033,0.00266,0.00383,0.4525655642189829,0.6334984737060858,0.6334984737060858
374,145,174,28,9,7,10.0,9.321428571428571,10,28,0,0.9999999999999644,0.00266,0.00398,0.4525655642189829,0.6933246712087753,0.6933246712087753
375,145,184,299,12,1,6.0,6.167224080267559,10,299,434,-0.18417462482946767,0.00266,0.0027,0.4525655642189829,0.1960244955467007,0.4525655642189829
376,145,248,275,19,1,5.0,4.789090909090909,10,275,51,0.6871165644171757,0.00266,0.00244,0.4525655642189829,0.5389843706178665,0.5389843706178665
377,145,255,1429,29,1,7.0,6.851644506648006,10,1429,0,0.9999999999999993,0.00266,0.003205,0.4525655642189829,0.5459895451170103,0.5459895451170103
378,145,273,8,2,1,4.5,4.5,8,8,778,-0.9796437659033066,0.00266,0.002535,0.4525655642189829,0.4865409122065587,0.4865409122065587
379,145,298,12,3,4,7.0,6.916666666666667,10,12,0,0.9999999999999166,0.00266,0.00095,0.4525655642189829,2.13932297870313,2.13932297870313
380,145,301,300,23,1,5.0,5.06,10,300,479,-0.22978177150192525,0.00266,0.00311,0.4525655642189829,0.5736041737185432,0.5736041737185432
381,145,343,6,3,8,9.5,9.333333333333334,10,6,0,0.9999999999998334,0.00266,0.00268,0.4525655642189829,0.5558418327143443,0.5558418327143443
382,145,402,126,18,1,8.0,7.277777777777778,10,126,100,0.11504424778761012,0.00266,0.0025,0.4525655642189829,0.47609997807986476,0.47609997807986476
383,145,452,7,2,8,10.0,9.428571428571429,10,7,0,0.9999999999998571,0.00266,0.00329,0.4525655642189829,0.4933823304324917,0.4933823304324917
384,145,468,10,3,8,10.0,9.5,10,10,0,0.9999999999999,0.00266,0.003695,0.4525655642189829,0.7619239046022562,0.7619239046022562
385,147,164,14,4,8,9.5,9.357142857142858,10,14,0,0.9999999999999286,0.00259,0.002885,0.49010396958100133,0.49394947403080963,0.49394947403080963
386,147,229,238,17,1,6.0,6.273109243697479,10,238,0,0.9999999999999958,0.00259,0.0029,0.49010396958100133,0.6411583937081101,0.6411583937081101
387,147,235,3,3,1,1.0,2.6666666666666665,6,3,47,-0.8799999999999824,0.00259,0.00266,0.49010396958100133,0.557694911836417,0.557694911836417
388,147,324,364,23,1,8.0,7.368131868131868,10,364,0,0.9999999999999972,0.00259,0.00293,0.49010396958100133,0.5639347300500412,0.5639347300500412
389,147,355,4,2,9,10.0,9.75,10,4,0,0.99999999999975,0.00259,0.002785,0.49010396958100133,0.4867493654285251,0.49010396958100133
390,147,362,122,9,4,9.0,8.352459016393443,10,122,0,0.9999999999999919,0.00259,0.00294,0.49010396958100133,0.4640921022628841,0.49010396958100133
391,147,502,92,15,5,9.0,9.021739130434783,10,92,22,0.6140350877192929,0.00259,0.002575,0.49010396958100133,0.5069370358685417,0.5069370358685417
392,150,112,5,2,1,9.0,7.6,10,5,563,-0.9823943661971813,0.003085,0.00368,0.4708327513955213,0.6845599026807774,0.6845599026807774
393,150,203,14,2,7,9.0,9.071428571428571,10,14,522,-0.9477611940298489,0.003085,0.002865,0.4708327513955213,0.5230506794714785,0.5230506794714785
394,150,235,3,3,1,1.0,1.3333333333333333,2,3,81,-0.9285714285714176,0.003085,0.00266,0.4708327513955213,0.557694911836417,0.557694911836417
395,150,256,23,4,5,8.0,8.08695652173913,10,23,0,0.9999999999999566,0.003085,0.00289,0.4708327513955213,0.587267445714437,0.587267445714437
396,150,272,33,12,1,8.0,7.96969696969697,10,33,0,0.9999999999999697,0.003085,0.00289,0.4708327513955213,0.6425361749608148,0.6425361749608148
397,150,298,13,3,1,4.0,4.538461538461538,10,13,0,0.9999999999999231,0.003085,0.00095,0.4708327513955213,2.13932297870313,2.13932297870313
398,150,391,892,22,1,6.0,6.232062780269058,10,892,599,0.1965124077800133,0.003085,0.00236,0.4708327513955213,0.5105893646103071,0.5105893646103071
399,150,436,5,2,5,6.0,6.4,8,5,0,0.9999999999997999,0.003085,0.00088,0.4708327513955213,0.5950274260898487,0.5950274260898487
400,150,444,95,6,4,9.0,8.51578947368421,10,95,0,0.9999999999999896,0.003085,0.002815,0.4708327513955213,0.5619816236939528,0.5619816236939528
401,154,61,1080,22,1,7.0,6.467592592592593,10,1080,0,0.9999999999999991,0.00281,0.003445,0.3911174837691207,0.6631806450032147,0.6631806450032147
402,154,150,64,2,1,8.0,7.171875,10,64,0,0.9999999999999845,0.00281,0.003085,0.3911174837691207,0.4708327513955213,0.4708327513955213
403,154,252,5,3,9,10.0,9.6,10,5,0,0.9999999999997999,0.00281,0.002915,0.3911174837691207,0.5768506751570524,0.5768506751570524
404,157,68,1033,36,1,6.0,6.180058083252662,10,1033,0,0.9999999999999991,0.002925,0.002665,0.5655152965712752,0.5316903340858485,0.5655152965712752
405,157,172,9,2,1,3.0,3.0,5,9,76,-0.7882352941176378,0.002925,0.00331,0.5655152965712752,0.41163672373875104,0.5655152965712752
406,157,227,9,2,7,9.0,8.88888888888889,10,9,323,-0.9457831325301176,0.002925,0.00249,0.5655152965712752,0.4803631983105944,0.5655152965712752
407,157,229,47,4,4,9.0,8.446808510638299,10,47,0,0.9999999999999787,0.002925,0.0029,0.5655152965712752,0.6411583937081101,0.6411583937081101
408,157,259,11,3,1,2.0,3.0,8,11,67,-0.7179487179487088,0.002925,0.00358,0.5655152965712752,0.6945303892539697,0.6945303892539697
409,157,324,336,24,1,8.0,7.5,10,336,0,0.999999999999997,0.002925,0.00293,0.5655152965712752,0.5639347300500412,0.5655152965712752
410,157,331,100,7,1,5.0,5.37,10,100,0,0.99999999999999,0.002925,0.002805,0.5655152965712752,0.5619963638846555,0.5655152965712752
411,157,355,39,6,5,9.0,8.820512820512821,10,39,0,0.9999999999999744,0.002925,0.002785,0.5655152965712752,0.4867493654285251,0.5655152965712752
412,157,362,823,29,1,7.0,6.369380315917375,10,823,10,0.9759903961584622,0.002925,0.00294,0.5655152965712752,0.4640921022628841,0.5655152965712752
413,157,448,218,15,1,6.0,6.1422018348623855,10,218,396,-0.2899022801302927,0.002925,0.002735,0.5655152965712752,0.5422653686652087,0.5655152965712752
414,157,502,143,10,1,6.0,6.258741258741258,10,143,0,0.999999999999993,0.002925,0.002575,0.5655152965712752,0.5069370358685417,0.5655152965712752
415,163,1,381,20,1,6.0,6.020997375328084,10,381,39,0.8142857142857123,0.00291,0.00349,0.5029006203486728,0.673442512637898,0.673442512637898
416,163,19,112,5,1,7.0,6.482142857142857,10,112,224,-0.3333333333333323,0.00291,0.003005,0.5029006203486728,0.5792481366426947,0.5792481366426947
417,163,27,25,3,1,6.0,5.76,10,25,719,-0.9327956989247299,0.00291,0.00279,0.5029006203486728,0.5589797486781822,0.5589797486781822
418,163,56,14,3,6,9.0,8.642857142857142,10,14,0,0.9999999999999286,0.00291,0.002585,0.5029006203486728,0.48875811213252385,0.5029006203486728
419,163,63,251,19,1,5.0,4.944223107569721,10,251,34,0.7614035087719271,0.00291,0.0027,0.5029006203486728,0.47694324898144264,0.5029006203486728
420,163,79,10,3,8,10.0,9.5,10,10,0,0.9999999999999,0.00291,0.002455,0.5029006203486728,0.5169876573059311,0.5169876573059311
421,163,85,20,2,1,5.5,5.5,10,20,0,0.99999999999995,0.00291,0.00336,0.5029006203486728,0.46211032510296324,0.5029006203486728
422,163,91,9,3,8,10.0,9.444444444444445,10,9,0,0.9999999999998889,0.00291,0.00265,0.5029006203486728,0.0724718073918941,0.5029006203486728
423,163,110,10,2,1,4.0,4.6,9,10,24,-0.4117647058823408,0.00291,0.00215,0.5029006203486728,0.4992024050132423,0.5029006203486728
424,163,112,10,4,8,10.0,9.5,10,10,0,0.9999999999999,0.00291,0.00368,0.5029006203486728,0.6845599026807774,0.6845599026807774
425,163,124,18,3,1,7.5,6.666666666666667,10,18,14,0.12499999999999609,0.00291,0.00296,0.5029006203486728,0.430324664260063,0.5029006203486728
426,163,201,325,16,1,7.0,6.658461538461538,10,325,260,0.11111111111111091,0.00291,0.003235,0.5029006203486728,0.6326586457253738,0.6326586457253738
427,163,203,50,5,1,6.0,5.54,10,50,23,0.3698630136986251,0.00291,0.002865,0.5029006203486728,0.5230506794714785,0.5230506794714785
428,163,221,474,14,1,8.0,7.149789029535865,10,474,0,0.9999999999999979,0.00291,0.00339,0.5029006203486728,0.4766586517350258,0.5029006203486728
429,163,233,31,3,3,8.0,7.774193548387097,10,31,0,0.9999999999999678,0.00291,0.003305,0.5029006203486728,0.4490658163537078,0.5029006203486728
430,163,256,46,6,1,6.5,6.086956521739131,10,46,225,-0.6605166051660492,0.00291,0.00289,0.5029006203486728,0.587267445714437,0.587267445714437
431,163,298,4,2,5,6.5,6.75,9,4,0,0.99999999999975,0.00291,0.00095,0.5029006203486728,2.13932297870313,2.13932297870313
432,163,320,26,2,1,7.0,6.8076923076923075,10,26,39,-0.19999999999999693,0.00291,0.00288,0.5029006203486728,0.49757284945547087,0.5029006203486728
433,163,343,4,2,9,10.0,9.75,10,4,0,0.99999999999975,0.00291,0.00268,0.5029006203486728,0.5558418327143443,0.5558418327143443
434,163,354,564,19,1,8.0,7.095744680851064,10,564,182,0.5120643431635382,0.00291,0.003865,0.5029006203486728,0.5489519341917868,0.5489519341917868
435,163,468,40,8,7,9.0,9.125,10,40,0,0.9999999999999749,0.00291,0.003695,0.5029006203486728,0.7619239046022562,0.7619239046022562
436,164,43,13,4,8,10.0,9.538461538461538,10,13,0,0.9999999999999231,0.002885,0.0029,0.49394947403080963,0.5619696820657238,0.5619696820657238
437,164,60,157,5,1,7.0,6.630573248407643,10,157,0,0.9999999999999937,0.002885,0.00323,0.49394947403080963,0.48326515740152803,0.49394947403080963
438,164,63,10,2,1,4.5,4.6,9,10,0,0.9999999999999,0.002885,0.0027,0.49394947403080963,0.47694324898144264,0.49394947403080963
439,164,68,25,2,1,6.0,5.8,10,25,0,0.99999999999996,0.002885,0.002665,0.49394947403080963,0.5316903340858485,0.5316903340858485
440,164,77,37,2,1,7.0,6.405405405405405,10,37,352,-0.8097686375321316,0.002885,0.002685,0.49394947403080963,0.5235658865155246,0.5235658865155246
441,164,229,15,4,1,2.0,2.1333333333333333,4,15,79,-0.68085106382978,0.002885,0.0029,0.49394947403080963,0.6411583937081101,0.6411583937081101
442,164,259,1031,27,1,7.0,6.500484966052376,10,1031,34,0.9361502347417833,0.002885,0.00358,0.49394947403080963,0.6945303892539697,0.6945303892539697
443,164,283,570,14,1,7.0,6.842105263157895,10,570,4,0.9860627177700331,0.002885,0.00344,0.49394947403080963,0.4842981668095895,0.49394947403080963
444,164,324,39,2,2,7.0,7.0256410256410255,10,39,128,-0.5329341317365238,0.002885,0.00293,0.49394947403080963,0.5639347300500412,0.5639347300500412
445,164,331,94,4,1,6.0,5.808510638297872,10,94,28,0.5409836065573727,0.002885,0.002805,0.49394947403080963,0.5619963638846555,0.5619963638846555
446,164,355,89,7,1,6.0,5.853932584269663,10,89,0,0.9999999999999888,0.002885,0.002785,0.49394947403080963,0.4867493654285251,0.49394947403080963
447,164,448,271,10,1,7.0,6.453874538745388,10,271,0,0.9999999999999962,0.002885,0.002735,0.49394947403080963,0.5422653686652087,0.5422653686652087
448,164,502,31,4,6,8.0,8.258064516129032,10,31,25,0.10714285714285522,0.002885,0.002575,0.49394947403080963,0.5069370358685417,0.5069370358685417
449,172,68,430,12,1,7.0,6.7953488372093025,10,430,26,0.8859649122806997,0.00331,0.002665,0.41163672373875104,0.5316903340858485,0.5316903340858485
450,172,157,76,6,1,4.0,3.8157894736842106,8,76,9,0.7882352941176378,0.00331,0.002925,0.41163672373875104,0.5655152965712752,0.5655152965712752
451,172,302,10,5,9,10.0,9.8,10,10,16,-0.2307692307692219,0.00331,0.00292,0.41163672373875104,0.5067390385206823,0.5067390385206823
452,172,331,52,3,1,5.0,5.4423076923076925,10,52,0,0.9999999999999807,0.00331,0.002805,0.41163672373875104,0.5619963638846555,0.5619963638846555
453,174,116,538,17,1,6.0,5.756505576208179,10,538,811,-0.2023721275018531,0.00398,0.0027,0.6933246712087753,0.5170541518602025,0.6933246712087753
454,174,199,1059,27,1,8.0,7.359773371104816,10,1059,13,0.9757462686567155,0.00398,0.00258,0.6933246712087753,0.49474753820901674,0.6933246712087753
455,174,248,14,3,8,10.0,9.428571428571429,10,14,0,0.9999999999999286,0.00398,0.00244,0.6933246712087753,0.5389843706178665,0.6933246712087753
456,174,255,6,4,1,1.0,1.5,3,6,1276,-0.9906396255850227,0.00398,0.003205,0.6933246712087753,0.5459895451170103,0.6933246712087753
457,174,266,63,6,3,9.0,8.095238095238095,10,63,0,0.9999999999999841,0.00398,0.00327,0.6933246712087753,0.6132996759991023,0.6933246712087753
458,174,348,53,3,1,4.0,4.528301886792453,10,53,72,-0.1519999999999988,0.00398,0.003175,0.6933246712087753,0.36959407674695033,0.6933246712087753
459,184,37,6,2,8,9.5,9.333333333333334,10,6,55,-0.803278688524577,0.0027,0.00365,0.1960244955467007,0.6011990158805095,0.6011990158805095
460,184,71,17,5,4,8.0,7.529411764705882,10,17,22,-0.12820512820512492,0.0027,0.00383,0.1960244955467007,0.6334984737060858,0.6334984737060858
461,184,145,434,16,1,7.0,6.370967741935484,10,434,299,0.18417462482946767,0.0027,0.00266,0.1960244955467007,0.4525655642189829,0.4525655642189829
462,184,248,70,5,1,6.5,6.385714285714286,10,70,4,0.8918918918918799,0.0027,0.00244,0.1960244955467007,0.5389843706178665,0.5389843706178665
463,184,255,279,10,1,7.0,7.025089605734767,10,279,5,0.9647887323943627,0.0027,0.003205,0.1960244955467007,0.5459895451170103,0.5459895451170103
464,184,298,16,3,1,3.5,4.25,10,16,36,-0.3846153846153772,0.0027,0.00095,0.1960244955467007,2.13932297870313,2.13932297870313
465,184,301,274,12,1,7.0,6.437956204379562,10,274,60,0.6407185628742496,0.0027,0.00311,0.1960244955467007,0.5736041737185432,0.5736041737185432
466,186,18,9,2,2,4.0,4.666666666666667,8,9,804,-0.9778597785977847,0.00303,0.0029,0.6251939657754063,0.4864463837903914,0.6251939657754063
467,186,21,1156,35,1,8.0,7.325259515570934,10,1156,0,0.9999999999999992,0.00303,0.00286,0.6251939657754063,0.5296172487830693,0.6251939657754063
468,186,245,5,3,1,1.0,1.6,3,5,1122,-0.9911268855368226,0.00303,0.003165,0.6251939657754063,0.621313387552614,0.6251939657754063
469,186,266,32,4,1,3.5,3.65625,7,32,0,0.9999999999999687,0.00303,0.00327,0.6251939657754063,0.6132996759991023,0.6251939657754063
470,189,25,31,6,7,9.0,9.193548387096774,10,31,0,0.9999999999999678,0.003015,0.002535,0.48672485129186394,0.48084329139645143,0.48672485129186394
471,189,80,369,13,1,5.0,5.338753387533876,10,369,0,0.9999999999999972,0.003015,0.00365,0.48672485129186394,0.6767236340498651,0.6767236340498651
472,189,109,1066,25,1,7.0,7.058161350844277,10,1066,88,0.8474870017331015,0.003015,0.003395,0.48672485129186394,0.6253990995554293,0.6253990995554293
473,189,283,50,4,3,8.0,7.8,10,50,14,0.5624999999999912,0.003015,0.00344,0.48672485129186394,0.4842981668095895,0.48672485129186394
474,189,338,20,2,1,5.5,5.5,10,20,0,0.99999999999995,0.003015,0.0029,0.48672485129186394,0.4645002541079114,0.48672485129186394
475,199,37,21,3,1,4.0,4.619047619047619,10,21,859,-0.9522727272727262,0.00258,0.00365,0.49474753820901674,0.6011990158805095,0.6011990158805095
476,199,51,12,6,9,10.0,9.833333333333334,10,12,0,0.9999999999999166,0.00258,0.002725,0.49474753820901674,0.5201608434488978,0.5201608434488978
477,199,116,23,4,1,3.0,3.130434782608696,7,23,451,-0.9029535864978884,0.00258,0.0027,0.49474753820901674,0.5170541518602025,0.5170541518602025
478,199,174,13,2,1,4.0,3.769230769230769,7,13,1059,-0.9757462686567155,0.00258,0.00398,0.49474753820901674,0.6933246712087753,0.6933246712087753
479,199,266,317,17,1,5.0,4.968454258675079,10,317,0,0.9999999999999968,0.00258,0.00327,0.49474753820901674,0.6132996759991023,0.6132996759991023
480,199,275,15,4,1,2.0,2.7333333333333334,7,15,304,-0.9059561128526616,0.00258,0.00284,0.49474753820901674,0.46712815329965385,0.49474753820901674
481,199,298,6,2,1,4.5,4.0,6,6,0,0.9999999999998334,0.00258,0.00095,0.49474753820901674,2.13932297870313,2.13932297870313
482,201,1,16,6,8,10.0,9.4375,10,16,23,-0.17948717948717488,0.003235,0.00349,0.6326586457253738,0.673442512637898,0.673442512637898
483,201,27,181,17,1,5.0,4.867403314917127,10,181,222,-0.10173697270471438,0.003235,0.00279,0.6326586457253738,0.5589797486781822,0.6326586457253738
484,201,31,8,4,9,10.0,9.625,10,8,0,0.999999999999875,0.003235,0.003345,0.6326586457253738,0.6538500530061797,0.6538500530061797
485,201,63,35,7,2,8.0,7.857142857142857,10,35,396,-0.8375870069605549,0.003235,0.0027,0.6326586457253738,0.47694324898144264,0.6326586457253738
486,201,77,16,10,9,10.0,9.8125,10,16,0,0.9999999999999376,0.003235,0.002685,0.6326586457253738,0.5235658865155246,0.6326586457253738
487,201,110,41,5,2,8.0,7.439024390243903,10,41,9,0.6399999999999871,0.003235,0.00215,0.6326586457253738,0.4992024050132423,0.6326586457253738
488,201,125,3,2,1,7.0,5.333333333333333,8,3,119,-0.9508196721311398,0.003235,0.002465,0.6326586457253738,0.48630049104884887,0.6326586457253738
489,201,163,260,19,1,7.0,6.45,10,260,325,-0.11111111111111091,0.003235,0.00291,0.6326586457253738,0.5029006203486728,0.6326586457253738
490,201,259,17,11,9,10.0,9.764705882352942,10,17,14,0.09677419354838399,0.003235,0.00358,0.6326586457253738,0.6945303892539697,0.6945303892539697
491,201,339,70,25,8,10.0,9.585714285714285,10,70,18,0.5909090909090843,0.003235,0.003275,0.6326586457253738,0.6147420652065165,0.6326586457253738
492,201,448,5,3,9,10.0,9.8,10,5,4,0.11111111111109877,0.003235,0.002735,0.6326586457253738,0.5422653686652087,0.6326586457253738
493,202,90,33,2,4,8.0,7.848484848484849,10,33,0,0.9999999999999697,0.002585,0.0039,0.5006115817250718,0.7485368741238662,0.7485368741238662
494,202,222,25,4,1,4.0,3.96,8,25,0,0.99999999999996,0.002585,0.00288,0.5006115817250718,0.32869482254799576,0.5006115817250718
495,202,229,10,2,7,9.0,9.0,10,10,0,0.9999999999999,0.002585,0.0029,0.5006115817250718,0.6411583937081101,0.6411583937081101
496,202,272,12,5,1,7.5,6.25,9,12,32,-0.4545454545454442,0.002585,0.00289,0.5006115817250718,0.6425361749608148,0.6425361749608148
497,202,298,16,9,1,1.0,2.125,10,16,26,-0.23809523809523242,0.002585,0.00095,0.5006115817250718,2.13932297870313,2.13932297870313
498,202,436,24,9,2,8.0,7.583333333333333,10,24,12,0.33333333333332404,0.002585,0.00088,0.5006115817250718,0.5950274260898487,0.5950274260898487
499,203,1,47,6,1,4.0,4.0638297872340425,10,47,0,0.9999999999999787,0.002865,0.00349,0.5230506794714785,0.673442512637898,0.673442512637898
500,203,19,142,16,1,8.0,7.457746478873239,10,142,153,-0.03728813559322021,0.002865,0.003005,0.5230506794714785,0.5792481366426947,0.5792481366426947
501,203,82,18,4,5,9.0,8.444444444444445,10,18,0,0.9999999999999445,0.002865,0.002935,0.5230506794714785,0.3400874356445188,0.5230506794714785
502,203,112,1663,33,1,7.0,6.391461214672279,10,1663,0,0.9999999999999994,0.002865,0.00368,0.5230506794714785,0.6845599026807774,0.6845599026807774
503,203,150,522,20,1,8.0,7.511494252873563,10,522,14,0.9477611940298489,0.002865,0.003085,0.5230506794714785,0.4708327513955213,0.5230506794714785
504,203,163,23,5,1,4.0,4.304347826086956,10,23,50,-0.3698630136986251,0.002865,0.00291,0.5230506794714785,0.5029006203486728,0.5230506794714785
505,203,221,294,12,1,8.0,7.295918367346939,10,294,0,0.9999999999999966,0.002865,0.00339,0.5230506794714785,0.4766586517350258,0.5230506794714785
506,203,235,56,15,5,9.0,8.857142857142858,10,56,0,0.9999999999999821,0.002865,0.00266,0.5230506794714785,0.557694911836417,0.557694911836417
507,203,256,14,3,2,4.0,4.214285714285714,7,14,162,-0.8409090909090862,0.002865,0.00289,0.5230506794714785,0.587267445714437,0.587267445714437
508,203,382,4,2,1,2.5,2.5,4,4,558,-0.9857651245551583,0.002865,0.00266,0.5230506794714785,0.5370840452110357,0.5370840452110357
509,203,391,65,16,4,9.0,8.4,10,65,0,0.9999999999999847,0.002865,0.00236,0.5230506794714785,0.5105893646103071,0.5230506794714785
510,205,106,82,10,1,9.0,8.536585365853659,10,82,358,-0.6272727272727258,0.00402,0.00274,0.6416236984681554,0.45572049071769694,0.6416236984681554
511,205,108,27,11,9,10.0,9.74074074074074,10,27,29,-0.035714285714285074,0.00402,0.00302,0.6416236984681554,0.5718442734172178,0.6416236984681554
512,205,157,17,8,9,10.0,9.764705882352942,10,17,0,0.9999999999999413,0.00402,0.002925,0.6416236984681554,0.5655152965712752,0.6416236984681554
513,205,227,367,19,3,7.0,6.858310626702997,10,367,210,0.2720970537261694,0.00402,0.00249,0.6416236984681554,0.4803631983105944,0.6416236984681554
514,205,238,20,4,8,10.0,9.4,10,20,0,0.99999999999995,0.00402,0.0036,0.6416236984681554,0.5102221001107877,0.6416236984681554
515,205,273,6,2,1,2.0,2.1666666666666665,4,6,0,0.9999999999998334,0.00402,0.002535,0.6416236984681554,0.4865409122065587,0.6416236984681554
516,205,402,24,3,1,4.0,4.041666666666667,8,24,61,-0.4352941176470537,0.00402,0.0025,0.6416236984681554,0.47609997807986476,0.6416236984681554
517,207,57,15,5,6,10.0,9.133333333333333,10,15,572,-0.9488926746166934,0.002695,0.002985,0.32316245182691505,0.5372918071902918,0.5372918071902918
518,207,118,47,4,3,8.0,7.74468085106383,10,47,114,-0.4161490683229788,0.002695,0.004295,0.32316245182691505,0.4417352372842072,0.4417352372842072
519,207,298,14,2,1,4.0,4.642857142857143,10,14,17,-0.09677419354838399,0.002695,0.00095,0.32316245182691505,2.13932297870313,2.13932297870313
520,212,61,14,2,1,3.0,3.2142857142857144,6,14,1370,-0.979768786127167,0.00277,0.003445,0.4391319650708079,0.6631806450032147,0.6631806450032147
521,212,252,54,4,1,8.0,7.12962962962963,10,54,0,0.9999999999999815,0.00277,0.002915,0.4391319650708079,0.5768506751570524,0.5768506751570524
522,212,298,24,4,1,3.0,3.5833333333333335,8,24,29,-0.09433962264150765,0.00277,0.00095,0.4391319650708079,2.13932297870313,2.13932297870313
523,221,82,134,4,1,6.0,6.059701492537314,10,134,0,0.9999999999999926,0.00339,0.002935,0.4766586517350258,0.3400874356445188,0.4766586517350258
524,221,150,188,4,1,6.0,5.851063829787234,10,188,0,0.9999999999999947,0.00339,0.003085,0.4766586517350258,0.4708327513955213,0.4766586517350258
525,221,233,69,4,1,5.0,5.217391304347826,10,69,0,0.9999999999999856,0.00339,0.003305,0.4766586517350258,0.4490658163537078,0.4766586517350258
526,221,391,391,12,1,8.0,7.273657289002558,10,391,55,0.7533632286995499,0.00339,0.00236,0.4766586517350258,0.5105893646103071,0.5105893646103071
527,221,426,7,5,9,10.0,9.857142857142858,10,7,0,0.9999999999998571,0.00339,0.002465,0.4766586517350258,0.4997103239619515,0.4997103239619515
528,221,444,243,13,3,9.0,8.679012345679013,10,243,0,0.9999999999999959,0.00339,0.002815,0.4766586517350258,0.5619816236939528,0.5619816236939528
529,222,444,141,3,1,7.0,6.666666666666667,10,141,0,0.9999999999999929,0.00288,0.002815,0.32869482254799576,0.5619816236939528,0.5619816236939528
530,222,485,148,2,1,6.0,6.1891891891891895,10,148,0,0.9999999999999932,0.00288,0.002525,0.32869482254799576,0.5063485113256614,0.5063485113256614
531,227,68,3,3,10,10.0,10.0,10,3,0,0.9999999999996666,0.00249,0.002665,0.4803631983105944,0.5316903340858485,0.5316903340858485
532,227,71,210,25,4,7.0,7.033333333333333,10,210,341,-0.23774954627949138,0.00249,0.00383,0.4803631983105944,0.6334984737060858,0.6334984737060858
533,227,77,428,32,4,8.0,7.724299065420561,10,428,20,0.9107142857142836,0.00249,0.002685,0.4803631983105944,0.5235658865155246,0.5235658865155246
534,227,157,323,34,4,8.0,8.030959752321982,10,323,9,0.9457831325301176,0.00249,0.002925,0.4803631983105944,0.5655152965712752,0.5655152965712752
535,227,205,210,18,4,7.0,7.261904761904762,10,210,367,-0.2720970537261694,0.00249,0.00402,0.4803631983105944,0.6416236984681554,0.6416236984681554
536,227,244,183,14,4,7.0,7.14207650273224,10,183,186,-0.008130081300812986,0.00249,0.002975,0.4803631983105944,0.4557490162722606,0.4803631983105944
537,227,259,169,26,3,7.0,6.822485207100592,10,169,532,-0.5178316690442217,0.00249,0.00358,0.4803631983105944,0.6945303892539697,0.6945303892539697
538,227,273,317,28,4,8.0,7.788643533123029,10,317,23,0.8647058823529385,0.00249,0.002535,0.4803631983105944,0.4865409122065587,0.4865409122065587
539,227,301,11,2,7,9.0,9.0,10,11,204,-0.897674418604647,0.00249,0.00311,0.4803631983105944,0.5736041737185432,0.5736041737185432
540,227,402,137,27,4,6.0,6.510948905109489,10,137,252,-0.2956298200514131,0.00249,0.0025,0.4803631983105944,0.47609997807986476,0.4803631983105944
541,227,448,61,13,4,6.0,6.344262295081967,10,61,333,-0.6903553299492368,0.00249,0.002735,0.4803631983105944,0.5422653686652087,0.5422653686652087
542,227,450,17,2,4,7.0,6.9411764705882355,10,17,21,-0.10526315789473406,0.00249,0.00299,0.4803631983105944,0.5707449454628845,0.5707449454628845
543,229,35,65,3,1,6.0,6.2615384615384615,10,65,0,0.9999999999999847,0.0029,0.003665,0.6411583937081101,0.5761382399254016,0.6411583937081101
544,229,43,27,7,1,6.0,6.037037037037037,10,27,17,0.2272727272727221,0.0029,0.0029,0.6411583937081101,0.5619696820657238,0.6411583937081101
545,229,68,287,17,1,7.0,6.554006968641115,10,287,93,0.5105263157894723,0.0029,0.002665,0.6411583937081101,0.5316903340858485,0.6411583937081101
546,229,77,8,2,1,7.0,6.0,9,8,0,0.999999999999875,0.0029,0.002685,0.6411583937081101,0.5235658865155246,0.6411583937081101
547,229,164,79,8,1,5.0,5.2784810126582276,10,79,15,0.68085106382978,0.0029,0.002885,0.6411583937081101,0.49394947403080963,0.6411583937081101
548,229,172,30,2,2,7.0,6.766666666666667,10,30,0,0.9999999999999667,0.0029,0.00331,0.6411583937081101,0.41163672373875104,0.6411583937081101
549,229,227,3,3,10,10.0,10.0,10,3,0,0.9999999999996666,0.0029,0.00249,0.6411583937081101,0.4803631983105944,0.6411583937081101
550,229,259,100,9,1,7.0,6.65,10,100,0,0.99999999999999,0.0029,0.00358,0.6411583937081101,0.6945303892539697,0.6945303892539697
551,229,283,11,4,7,9.0,8.909090909090908,10,11,0,0.9999999999999091,0.0029,0.00344,0.6411583937081101,0.4842981668095895,0.6411583937081101
